Limb Explosiveness,Max Opening Angle,Handstand Floor Ratio,Beat Hit Rate,Beat Avg Error (s),Beat Variance,Peak-Trough Control,Kinetic Energy CV,CoG Total Distance,Convex Hull Coverage
0.5565551644014871,0.6884506674528849,0.0,-0.03335547616352936,-0.13850623854061905,-0.03671563000149444,0.3187126847043051,0.10643103978088539,1.0994993137127176,1.399042519043103
-0.5976987498901256,-0.5828862441320298,0.0,-0.01198428472836044,0.03161767080239271,-0.052048299461258656,0.3821758225800019,-0.2694182013365926,-0.8631798275279207,-1.618553830868541
0.47327136872314496,0.3565728641077359,0.0,-0.07237562348255117,-0.23034137199060564,-0.03791477610698868,0.4975564747114189,0.17095433192189605,1.0376108651458609,1.461329942000703
0.12931826276923467,-0.838727785245996,0.0,0.013392703502276865,0.039883559693763754,0.07049155445054223,0.48251928416292417,-0.15872865584833257,0.503568313233015,0.32860873132136625
0.539892256044357,0.6898073966663871,0.0,0.0241839224384622,0.1813029763568661,0.05945196748470869,0.4756787752879648,0.22626784512023884,0.5862794401220414,-0.11444174874697072
0.2734647258638788,0.704030079987626,0.0,0.07266197123211224,-0.16264704156698687,-0.020822324338381687,0.5289505472652547,0.07332674451929824,1.0242113014333538,1.5547688377118039
-0.5532921857920575,-0.11062496604889954,0.0,0.05950239095730084,0.06012531915464536,0.1128420230136657,0.43693747271810207,-0.14925962057397718,-0.7544441742175301,0.5735771807280967
-0.4224857260884589,0.5395306839780445,0.0,0.056667740181860514,-0.17968242269480633,0.052536558934920465,0.40350317854033635,0.1728492463732662,-0.7819404736587211,-1.698666591930529
0.49051499875596255,0.6037334941420263,0.0,0.016440586501560547,-0.11906541975858265,-0.009398755397932002,0.45791114928457305,0.1909305807493639,-0.31561767272262686,1.2031726236544074
-0.4709301917015893,0.5924950292433145,0.0,-0.005980536507738849,-0.050221253888735,-0.04505076228456176,-0.019483537527738376,0.0351117710964407,-0.6922976222962594,0.0117382132274238
-0.4469574069826194,-0.4859847640388662,0.0,0.033886056134604325,-0.015813347311393777,-0.018363920798190485,-0.22264531314283176,-0.2306569209028321,-0.2539246443138664,-1.506107926133796
-0.46770557844503113,-0.7079685576926612,0.0,0.030343302816445566,0.14909807257016444,0.01752807011102534,0.3571085698400373,-0.29606364881905617,-0.7534737883478863,-1.6581046235789356
0.2914711813175309,0.6719595945081422,0.0,0.10058575094873431,0.17546886309284856,-0.037908361751426034,0.37372939927025656,0.11974643571986779,-0.10699333528905265,1.3371461312455704
0.33569003211609105,0.7262792990208637,0.0,0.0923261879107968,0.18319304050903998,0.0046155438318251155,0.5787108956980804,0.22228365653620924,1.130631325303524,1.4933193706696053
0.5703628931792787,0.23755171345986995,0.0,0.08857448147317395,-0.10223342524333688,-0.012454267199242829,-1.0616422527428977,-0.0009240208813567352,-0.3267689123775565,1.2666027693421933
